name,value,date
Kellogg's,12544.4,1/2/2015
Sony,12543.4,1/8/2006
Budweiser,12539.8,1/10/2012
NESCAFÉ,12538.8,1/7/2002
Nike,12538.2,1/9/2007
UPS,12536,1/1/2011
NESCAFÉ,12531.4,1/2/2016
Ford,12528.1,1/4/2005
Kellogg's,12527.5,1/6/2012
IKEA,12524.5,1/8/2011
UPS,12518.3,1/2/2008
NESCAFÉ,12517,1/1/2016
Pepsi,12515.4,1/5/2005
Pampers,12513.3,1/8/2012
Zara,12507,1/3/2014
NESCAFÉ,12507,1/1/2006
UPS,12499.4,1/9/2007
NESCAFÉ,12497.8,1/5/2010
eBay,12497.5,1/8/2012
SAP,12496,1/7/2009
NESCAFÉ,12491,1/10/2015
NESCAFÉ,12488.1,1/8/2002
IKEA,12487,1/1/2010
Pepsi,12486.3,1/4/2005
NESCAFÉ,12480.4,1/10/2005
Nike,12471.3,1/8/2007
Accenture,12471,1/1/2017
HSBC,12470.7,1/4/2013
Budweiser,12465.6,1/9/2012
UPS,12465,1/10/2010
NESCAFÉ,12465,1/9/2015
Pepsi,12457.2,1/3/2005
J.P. Morgan,12456,1/1/2014
Hermès,12455.2,1/9/2015
NESCAFÉ,12453.8,1/9/2005
Kellogg's,12451.8,1/3/2015
Amazon,12448.7,1/10/2010
Oracle,12448,1/1/2007
Sony,12442,1/8/2008
NESCAFÉ,12439,1/8/2015
IKEA,12438.7,1/10/2009
UPS,12438.6,1/8/2007
NESCAFÉ,12437.4,1/9/2002
J.P. Morgan,12437,1/1/2011
Kellogg's,12435.6,1/5/2012
Volkswagen,12434.1,1/2/2015
NESCAFÉ,12434,1/6/2010
SAP,12431,1/6/2009
IKEA,12430,1/7/2011
Pepsi,12428.1,1/2/2005
Accenture,12427.2,1/10/2016
NESCAFÉ,12427.2,1/8/2005
J.P. Morgan,12424.7,1/10/2010
IKEA,12424.6,1/2/2010
Sony,12422.2,1/7/2006
Hyundai,12421.6,1/10/2015
Volkswagen,12418,1/6/2013
UPS,12415.6,1/3/2008
NESCAFÉ,12413,1/7/2015
J.P. Morgan,12412.4,1/9/2010
Ford,12408.4,1/7/2015
Nike,12404.4,1/7/2007
NESCAFÉ,12400.6,1/7/2005
J.P. Morgan,12400.1,1/8/2010
HSBC,12399,1/6/2014
Pepsi,12399,1/1/2005
HSBC,12398.4,1/5/2006
UPS,12394,1/9/2010
Budweiser,12391.4,1/8/2012
IKEA,12390.4,1/9/2009
J.P. Morgan,12387.8,1/7/2010
NESCAFÉ,12387,1/6/2015
NESCAFÉ,12386.7,1/10/2002
Accenture,12383.4,1/9/2016
Samsung,12382.3,1/10/2003
Apple,12380.5,1/6/2007
UPS,12377.8,1/7/2007
Google,12376,1/1/2006
J.P. Morgan,12375.5,1/6/2010
HSBC,12374.8,1/3/2013
NESCAFÉ,12374,1/6/2005
NESCAFÉ,12370.2,1/7/2010
SAP,12366,1/5/2009
Pepsi,12365.7,1/10/2004
Facebook,12363.9,1/8/2013
J.P. Morgan,12363.2,1/5/2010
IKEA,12362.2,1/3/2010
NESCAFÉ,12361,1/5/2015
Kellogg's,12359.2,1/4/2015
Sony,12358,1/3/2004
J.P. Morgan,12356,1/10/2013
HSBC,12353.1,1/4/2008
J.P. Morgan,12350.9,1/4/2010
Oracle,12349.1,1/10/2006
NESCAFÉ,12347.4,1/5/2005
Gucci,12347.4,1/9/2017
Kellogg's,12343.7,1/4/2012
IKEA,12342.1,1/8/2009
J.P. Morgan,12340.4,1/2/2011
Accenture,12339.6,1/8/2016
Pampers,12339.4,1/7/2012
J.P. Morgan,12338.6,1/3/2010
Nike,12337.5,1/6/2007
NESCAFÉ,12336,1/1/2003
IKEA,12335.5,1/6/2011
NESCAFÉ,12335,1/4/2015
Pepsi,12332.4,1/9/2004
J.P. Morgan,12326.3,1/2/2010
Volkswagen,12323.2,1/3/2015
UPS,12323,1/8/2010
NESCAFÉ,12320.8,1/4/2005
Ford,12317.8,1/5/2005
Budweiser,12317.2,1/7/2012
UPS,12317,1/6/2007
Zara,12316.5,1/2/2014
J.P. Morgan,12314,1/1/2010
UPS,12312.9,1/4/2008
NESCAFÉ,12309,1/3/2015
NESCAFÉ,12306.4,1/8/2010
Sony,12301,1/6/2006
SAP,12301,1/4/2009
IKEA,12299.8,1/4/2010
Pepsi,12299.1,1/8/2004
Hyundai,12296.2,1/9/2015
Accenture,12295.8,1/7/2016
NESCAFÉ,12294.2,1/3/2005
IKEA,12293.8,1/7/2009
NESCAFÉ,12291.6,1/2/2003
Louis Vuitton,12287,1/7/2004
NESCAFÉ,12283,1/2/2015
Sony,12279,1/9/2008
HSBC,12278.9,1/2/2013
eBay,12276,1/7/2012
Nike,12270.6,1/5/2007
Ford,12270,1/6/2015
NESCAFÉ,12267.6,1/2/2005
Kellogg's,12266.6,1/5/2015
Hermès,12266.3,1/8/2015
Pepsi,12265.8,1/7/2004
NESCAFÉ,12257,1/1/2015
UPS,12256.2,1/5/2007
J.P. Morgan,12256,1/9/2013
Accenture,12252,1/6/2016
Budweiser,12252,1/1/2010
Budweiser,12252,1/2/2010
Budweiser,12252,1/3/2010
Budweiser,12252,1/4/2010
Budweiser,12252,1/5/2010
Budweiser,12252,1/6/2010
Budweiser,12252,1/7/2010
Budweiser,12252,1/8/2010
Budweiser,12252,1/9/2010
Budweiser,12252,1/10/2010
Budweiser,12252,1/1/2011
UPS,12252,1/7/2010
Kellogg's,12251.8,1/3/2012
HSBC,12250.4,1/7/2014
Oracle,12250.2,1/9/2006
NESCAFÉ,12247.2,1/3/2003
IKEA,12245.5,1/6/2009
J.P. Morgan,12243.8,1/3/2011
Budweiser,12243,1/6/2012
NESCAFÉ,12242.6,1/9/2010
IKEA,12241,1/5/2011
NESCAFÉ,12241,1/1/2005
Citi,12238,1/9/2008
IKEA,12237.4,1/5/2010
SAP,12236,1/3/2009
Pepsi,12232.5,1/6/2004
SAP,12228,1/1/2008
Oracle,12224,1/1/2001
SAP,12215.8,1/2/2008
Budweiser,12214,1/2/2011
Nissan,12213,1/1/2018
Volkswagen,12212.3,1/4/2015
Samsung,12211.6,1/9/2003
UPS,12210.2,1/5/2008
Budweiser,12210.1,1/10/2009
Accenture,12208.2,1/5/2016
NESCAFÉ,12206.1,1/10/2004
HSBC,12204.3,1/4/2006
Nike,12203.7,1/4/2007
SAP,12203.6,1/3/2008
NESCAFÉ,12202.8,1/4/2003
Volkswagen,12201,1/1/2018
Pepsi,12199.2,1/5/2004
IKEA,12197.2,1/5/2009
UPS,12195.4,1/4/2007
SAP,12191.4,1/4/2008
Audi,12187,1/1/2018
HSBC,12183,1/1/2013
UPS,12181,1/6/2010
Sony,12179.8,1/5/2006
SAP,12179.2,1/5/2008
NESCAFÉ,12178.8,1/10/2010
Budweiser,12176,1/3/2011
IKEA,12175,1/6/2010
Kellogg's,12174,1/6/2015
NESCAFÉ,12171.9,1/10/2014
NESCAFÉ,12171.2,1/9/2004
SAP,12171,1/2/2009
Hyundai,12170.8,1/8/2015
Audi,12170.6,1/10/2017
Budweiser,12168.8,1/5/2012
Budweiser,12168.2,1/9/2009
SAP,12167,1/6/2008
Pepsi,12165.9,1/4/2004
Pampers,12165.5,1/6/2012
Accenture,12164.4,1/4/2016
Kellogg's,12159.9,1/2/2012
Volkswagen,12158.4,1/5/2013
NESCAFÉ,12158.4,1/5/2003
Sony,12157.5,1/4/2004
J.P. Morgan,12156,1/8/2013
SAP,12154.8,1/7/2008
Audi,12154.2,1/9/2017
Oracle,12152.6,1/2/2001
Oracle,12151.3,1/8/2006
IKEA,12148.9,1/4/2009
J.P. Morgan,12147.2,1/4/2011
IKEA,12146.5,1/4/2011
Nissan,12145.1,1/10/2017
SAP,12142.6,1/8/2008
Amazon,12139.4,1/9/2010
Budweiser,12138,1/4/2011
Audi,12137.8,1/8/2017
Nike,12136.8,1/3/2007
NESCAFÉ,12136.3,1/8/2004
UPS,12134.6,1/3/2007
Volkswagen,12133.1,1/10/2017
Pepsi,12132.6,1/3/2004
Ford,12131.6,1/5/2015
SAP,12130.4,1/9/2008
Budweiser,12126.3,1/8/2009
Zara,12126,1/1/2014
Audi,12121.4,1/7/2017
Accenture,12120.6,1/3/2016
SAP,12118.2,1/10/2008
Sony,12116,1/10/2008
NESCAFÉ,12115,1/1/2011
NESCAFÉ,12114,1/6/2003
IKEA,12112.6,1/7/2010
Apple,12111.8,1/5/2007
UPS,12110,1/5/2010
Ford,12107.5,1/6/2005
UPS,12107.5,1/6/2008
SAP,12106,1/1/2009
Audi,12105,1/6/2017
Philips,12104,1/1/2018
HSBC,12102.5,1/10/2012
HSBC,12101.8,1/8/2014
NESCAFÉ,12101.4,1/7/2004
Volkswagen,12101.4,1/5/2015
IKEA,12100.6,1/3/2009
Budweiser,12100,1/5/2011
Pepsi,12099.3,1/2/2004
Budweiser,12094.6,1/4/2012
SAP,12090.2,1/10/2007
HSBC,12089.8,1/5/2008
Audi,12088.6,1/5/2017
NESCAFÉ,12086.8,1/9/2014
Budweiser,12084.4,1/7/2009
Kellogg's,12081.4,1/7/2015
Oracle,12081.2,1/3/2001
Hermès,12077.4,1/7/2015
Nissan,12077.2,1/9/2017
Accenture,12076.8,1/2/2016
UPS,12073.8,1/2/2007
Audi,12072.2,1/4/2017
Nike,12069.9,1/2/2007
NESCAFÉ,12069.6,1/7/2003
Kellogg's,12068,1/1/2012
NESCAFÉ,12066.5,1/6/2004
Pepsi,12066,1/1/2004
Volkswagen,12065.2,1/9/2017
Budweiser,12062,1/6/2011
Sony,12058.6,1/4/2006
J.P. Morgan,12056,1/7/2013
Audi,12055.8,1/3/2017
eBay,12054.5,1/6/2012
Oracle,12052.4,1/7/2006
IKEA,12052.3,1/2/2009
IKEA,12052,1/3/2011
J.P. Morgan,12050.6,1/5/2011
IKEA,12050.2,1/8/2010
Gucci,12050.1,1/8/2017
Philips,12045.5,1/10/2017
Hyundai,12045.4,1/7/2015
Budweiser,12042.5,1/6/2009
Samsung,12040.9,1/8/2003
Audi,12039.4,1/2/2017
UPS,12039,1/4/2010
J.P. Morgan,12037.6,1/10/2009
Pepsi,12037.1,1/10/2003
Accenture,12033,1/1/2016
NESCAFÉ,12031.6,1/5/2004
Canon,12029,1/1/2012
NESCAFÉ,12025.2,1/8/2003
Budweiser,12024,1/7/2011
Audi,12023,1/1/2017
HSBC,12022,1/9/2012
Budweiser,12020.4,1/3/2012
UPS,12013,1/1/2007
NESCAFÉ,12012.4,1/2/2011
HSBC,12010.2,1/3/2006
Oracle,12009.8,1/4/2001
Nissan,12009.3,1/8/2017
Pepsi,12008.2,1/9/2003
UPS,12004.8,1/7/2008
IKEA,12004,1/1/2009
Nike,12003,1/1/2007
NESCAFÉ,12001.7,1/8/2014
Budweiser,12000.6,1/5/2009
Audi,12000.6,1/10/2016
Kellogg's,11998.4,1/10/2011
Canon,11997.6,1/10/2011
Volkswagen,11997.3,1/8/2017
NESCAFÉ,11996.7,1/4/2004
Zara,11995.5,1/10/2013
Ford,11993.2,1/4/2015
Pampers,11991.6,1/5/2012
Volkswagen,11990.5,1/6/2015
Kellogg's,11988.8,1/8/2015
IKEA,11987.8,1/9/2010
Philips,11987,1/9/2017
Budweiser,11986,1/8/2011
Google,11984.5,1/10/2005
NESCAFÉ,11980.8,1/9/2003
Pepsi,11979.3,1/8/2003
Audi,11978.2,1/9/2016
UPS,11968,1/3/2010
Canon,11966.2,1/9/2011
NESCAFÉ,11961.8,1/3/2004
Budweiser,11958.7,1/4/2009
IKEA,11957.5,1/2/2011
Sony,11957,1/5/2004
J.P. Morgan,11956,1/6/2013
Audi,11955.8,1/8/2016
J.P. Morgan,11954,1/6/2011
Oracle,11953.5,1/6/2006
HSBC,11953.2,1/9/2014
Sony,11953,1/1/2009
SAP,11952.4,1/9/2007
Pepsi,11950.4,1/7/2003
Budweiser,11948,1/9/2011
Budweiser,11946.2,1/2/2012
HSBC,11941.5,1/8/2012
Nissan,11941.4,1/7/2017
Oracle,11938.4,1/5/2001
Sony,11937.4,1/3/2006
NESCAFÉ,11936.4,1/10/2003
Canon,11934.8,1/8/2011
Audi,11933.4,1/7/2016
Volkswagen,11929.4,1/7/2017
Kellogg's,11928.8,1/9/2011
Philips,11928.5,1/8/2017
NESCAFÉ,11926.9,1/2/2004
IKEA,11925.4,1/10/2010
Canon,11925,1/2/2012
Pepsi,11921.5,1/6/2003
Hyundai,11920,1/6/2015
Budweiser,11916.8,1/3/2009
NESCAFÉ,11916.6,1/7/2014
Audi,11911,1/6/2016
Budweiser,11910,1/10/2011
NESCAFÉ,11909.8,1/3/2011
Accenture,11909.7,1/10/2015
Canon,11903.4,1/7/2011
UPS,11902.1,1/8/2008
Volkswagen,11898.8,1/4/2013
Ford,11897.2,1/7/2005
UPS,11897,1/2/2010
Kellogg's,11896.2,1/9/2015
IKEA,11894.9,1/10/2008
Budweiser,11894,1/1/2003
Sony,11893.3,1/2/2009
Pepsi,11892.6,1/5/2003
Nike,11892.4,1/10/2006
NESCAFÉ,11892,1/1/2004
Budweiser,11889.2,1/2/2003
Audi,11888.6,1/5/2016
Hermès,11888.5,1/6/2015
Budweiser,11884.4,1/3/2003
UPS,11882.9,1/10/2006
Volkswagen,11879.6,1/7/2015
Budweiser,11879.6,1/4/2003
Budweiser,11878,1/1/2005
Budweiser,11874.9,1/2/2009
Budweiser,11874.8,1/10/2004
Budweiser,11874.8,1/5/2003
Nissan,11873.5,1/6/2017
Budweiser,11872,1/1/2012
Canon,11872,1/6/2011
Budweiser,11871.6,1/9/2004
Samsung,11870.2,1/7/2003
Budweiser,11870,1/6/2003
Philips,11870,1/7/2017
Budweiser,11868.4,1/8/2004
Oracle,11867,1/6/2001
Audi,11866.2,1/4/2016
Budweiser,11865.2,1/7/2003
Budweiser,11865.2,1/7/2004
Zara,11865,1/9/2013
Pepsi,11863.7,1/4/2003
IKEA,11863,1/1/2011
Budweiser,11862,1/6/2004
Volkswagen,11861.5,1/6/2017
HSBC,11861,1/7/2012
Budweiser,11860.4,1/8/2003
Kellogg's,11859.2,1/8/2011
Budweiser,11858.8,1/5/2004
J.P. Morgan,11857.4,1/7/2011
Budweiser,11856.4,1/2/2005
J.P. Morgan,11856,1/5/2013
Budweiser,11855.6,1/9/2003
Budweiser,11855.6,1/4/2004
Ford,11854.8,1/3/2015
Oracle,11854.6,1/5/2006
Budweiser,11852.4,1/3/2004
Budweiser,11850.8,1/10/2003
Budweiser,11849.2,1/2/2004
Budweiser,11846,1/1/2004
Audi,11843.8,1/3/2016
Apple,11843.1,1/4/2007
Canon,11840.6,1/5/2011
Budweiser,11839.5,1/10/2002
Pepsi,11834.8,1/3/2003
Budweiser,11834.8,1/3/2005
Sony,11833.6,1/3/2009
eBay,11833,1/5/2012
Budweiser,11833,1/1/2009
NESCAFÉ,11831.5,1/6/2014
Amazon,11830.1,1/8/2010
HSBC,11826.5,1/6/2008
UPS,11826,1/1/2010
Audi,11821.4,1/2/2016
Canon,11821,1/3/2012
Pampers,11817.7,1/4/2012
Sony,11816.2,1/2/2006
HSBC,11816.1,1/2/2006
SAP,11814.6,1/8/2007
Budweiser,11813.2,1/4/2005
Philips,11811.5,1/6/2017
Canon,11809.2,1/4/2011
NESCAFÉ,11807.2,1/4/2011
Pepsi,11805.9,1/2/2003
Nissan,11805.6,1/5/2017
HSBC,11804.6,1/10/2014
Kellogg's,11803.6,1/10/2015
UPS,11802.8,1/10/2009
UPS,11799.4,1/9/2008
Audi,11799,1/1/2016
Oracle,11795.6,1/7/2001
Hyundai,11794.6,1/5/2015
Volkswagen,11793.6,1/5/2017
Budweiser,11793.5,1/10/2008
HSBC,11792,1/1/2011
Budweiser,11791.6,1/5/2005
Kellogg's,11789.6,1/7/2011
Accenture,11786.4,1/9/2015
IKEA,11785.8,1/9/2008
Budweiser,11785,1/9/2002
Nike,11781.8,1/9/2006
HSBC,11780.5,1/6/2012
UPS,11779.6,1/9/2009
Canon,11777.8,1/3/2011
Pepsi,11777,1/1/2003
Sony,11773.9,1/4/2009
Budweiser,11770,1/6/2005
Goldman Sachs,11769,1/1/2018
HSBC,11768.9,1/10/2010
Volkswagen,11768.7,1/8/2015
J.P. Morgan,11761.2,1/9/2009
J.P. Morgan,11760.8,1/8/2011
Sony,11756.5,1/6/2004
UPS,11756.4,1/8/2009
J.P. Morgan,11756,1/4/2013
Oracle,11755.7,1/4/2006
Budweiser,11754,1/9/2008
Philips,11753,1/5/2017
UPS,11752.8,1/9/2006
Gucci,11752.8,1/7/2017
HSBC,11750.6,1/2/2011
Budweiser,11748.4,1/7/2005
NESCAFÉ,11746.4,1/5/2014
Canon,11746.4,1/2/2011
HSBC,11745.8,1/9/2010
Nissan,11737.7,1/4/2017
Zara,11734.5,1/8/2013
UPS,11733.2,1/7/2009
Budweiser,11730.5,1/8/2002
Budweiser,11726.8,1/8/2005
Volkswagen,11725.7,1/4/2017
Oracle,11724.2,1/8/2001
HSBC,11722.7,1/8/2010
Kellogg's,11720,1/6/2011
Canon,11717,1/4/2012
Ford,11716.4,1/2/2015
Canon,11715,1/1/2011
Budweiser,11714.5,1/8/2008
Sony,11714.2,1/5/2009
Kellogg's,11711,1/1/2016
UPS,11710,1/6/2009
HSBC,11709.2,1/3/2011
Budweiser,11705.2,1/9/2005
NESCAFÉ,11704.6,1/5/2011
Facebook,11702.2,1/7/2013
Canon,11702,1/1/2014
HSBC,11700,1/5/2012
Hermès,11699.6,1/5/2015
HSBC,11699.6,1/7/2010
Samsung,11699.5,1/6/2003
UPS,11696.7,1/10/2008
Sony,11695,1/1/2006
Philips,11694.5,1/4/2017
Canon,11692,1/10/2010
Ford,11686.9,1/8/2005
UPS,11686.8,1/5/2009
Budweiser,11683.6,1/10/2005
Goldman Sachs,11678.5,1/10/2017
SAP,11676.8,1/7/2007
IKEA,11676.7,1/8/2008
HSBC,11676.5,1/6/2010
Budweiser,11676,1/7/2002
Budweiser,11675,1/7/2008
Nike,11671.2,1/8/2006
Nissan,11669.8,1/3/2017
Hyundai,11669.2,1/4/2015
Canon,11669,1/9/2010
HSBC,11667.8,1/4/2011
J.P. Morgan,11664.2,1/9/2011
UPS,11663.6,1/4/2009
Accenture,11663.1,1/8/2015
Budweiser,11662,1/1/2006
NESCAFÉ,11661.3,1/4/2014
Budweiser,11661,1/2/2006
Budweiser,11660,1/3/2006
Canon,11659.6,1/2/2014
Budweiser,11659,1/4/2006
Budweiser,11658,1/5/2006
Volkswagen,11657.8,1/9/2015
Volkswagen,11657.8,1/3/2017
Budweiser,11657,1/6/2006
Oracle,11656.8,1/3/2006
J.P. Morgan,11656,1/3/2013
Budweiser,11656,1/7/2006
HSBC,11656,1/1/2015
Budweiser,11655,1/8/2006
Sony,11654.5,1/6/2009
Budweiser,11654,1/9/2006
HSBC,11653.4,1/5/2010
Budweiser,11653,1/10/2006
HP,11653,1/10/2015
Oracle,11652.8,1/9/2001
Budweiser,11652,1/1/2007
Audi,11651.9,1/10/2015
Kellogg's,11650.4,1/5/2011
Canon,11646,1/8/2010
Pampers,11643.8,1/3/2012
UPS,11640.4,1/3/2009
Volkswagen,11639.2,1/3/2013
Kellogg's,11637.1,1/2/2016
Philips,11636,1/3/2017
Budweiser,11635.5,1/6/2008
Canon,11630.7,1/10/2013
Budweiser,11630.6,1/2/2007
HSBC,11630.3,1/4/2010
HSBC,11626.4,1/5/2011
Canon,11623,1/7/2010
UPS,11622.7,1/8/2006
HSBC,11622,1/1/2006
Budweiser,11621.5,1/6/2002
HSBC,11619.5,1/4/2012
Canon,11617.2,1/3/2014
UPS,11617.2,1/2/2009
Canon,11613,1/5/2012
eBay,11611.5,1/4/2012
Budweiser,11609.2,1/3/2007
HSBC,11607.2,1/3/2010
Zara,11604,1/7/2013
NESCAFÉ,11602,1/6/2011
Nissan,11601.9,1/2/2017
Sony,11600.9,1/10/2005
Canon,11600,1/6/2010
Budweiser,11596,1/5/2008
Sony,11594.8,1/7/2009
UPS,11594,1/1/2009
Google,11593,1/9/2005
Volkswagen,11589.9,1/2/2017
Goldman Sachs,11588,1/9/2017
Budweiser,11587.8,1/4/2007
HSBC,11585,1/6/2011
HSBC,11584.1,1/2/2010
Oracle,11581.4,1/10/2001
Kellogg's,11580.8,1/4/2011
Ford,11578,1/1/2015
Philips,11577.5,1/2/2017
Canon,11577,1/5/2010
Citi,11577,1/1/2018
NESCAFÉ,11576.2,1/3/2014
Canon,11574.8,1/4/2014
Apple,11574.4,1/3/2007
J.P. Morgan,11567.6,1/10/2011
IKEA,11567.6,1/7/2008
Budweiser,11567,1/5/2002
Budweiser,11566.4,1/5/2007
HSBC,11563.2,1/7/2008
Kellogg's,11563.2,1/3/2016
HSBC,11561,1/1/2010
Nike,11560.6,1/7/2006
Canon,11559.4,1/9/2013
Oracle,11557.9,1/2/2006
Budweiser,11556.5,1/4/2008
Sony,11556,1/7/2004
J.P. Morgan,11556,1/2/2013
Canon,11554,1/4/2010
Volkswagen,11546.9,1/10/2015
Budweiser,11545,1/6/2007
Hyundai,11543.8,1/3/2015
HSBC,11543.6,1/7/2011
Accenture,11539.8,1/7/2015
HSBC,11539,1/3/2012
SAP,11539,1/6/2007
HSBC,11536.2,1/2/2015
Sony,11535.1,1/8/2009
Nissan,11534,1/1/2017
Canon,11532.4,1/5/2014
Canon,11531,1/3/2010
Samsung,11528.8,1/5/2003
Budweiser,11523.6,1/7/2007
Volkswagen,11522,1/1/2017
Amazon,11520.8,1/7/2010
Philips,11519,1/1/2017
Budweiser,11517,1/3/2008
Volkswagen,11513.4,1/10/2016
Budweiser,11512.5,1/4/2002
Kellogg's,11511.2,1/3/2011
Hermès,11510.7,1/4/2015
Oracle,11510,1/1/2002
Canon,11509,1/6/2012
Canon,11508,1/2/2010
Ford,11507.8,1/10/2014
Sony,11506.8,1/9/2005
Volkswagen,11504.8,1/9/2016
Audi,11504.8,1/9/2015
HSBC,11502.7,1/10/2005
Budweiser,11502.2,1/8/2007
HSBC,11502.2,1/8/2011
Philips,11500.7,1/10/2016
NESCAFÉ,11499.4,1/7/2011
Morgan Stanley,11498,1/1/2004
Goldman Sachs,11497.5,1/8/2017
Volkswagen,11496.2,1/8/2016
UPS,11492.6,1/7/2006
NESCAFÉ,11491.1,1/2/2014
Canon,11490,1/6/2014
Kellogg's,11489.3,1/4/2016
Canon,11488.1,1/8/2013
Volkswagen,11487.6,1/7/2016
Nissan,11487.2,1/10/2016
Oracle,11485.3,1/2/2002
Canon,11485,1/1/2010
J.P. Morgan,11484.8,1/8/2009
Philips,11482.4,1/9/2016
Budweiser,11480.8,1/9/2007
Citi,11479.2,1/10/2017
Volkswagen,11479,1/6/2016
Budweiser,11477.5,1/2/2008
Ford,11476.6,1/9/2005
Sony,11475.4,1/9/2009
Zara,11473.5,1/6/2013
J.P. Morgan,11471,1/1/2012
Volkswagen,11470.4,1/5/2016
Pampers,11469.9,1/2/2012
J.P. Morgan,11469.5,1/2/2012
J.P. Morgan,11468,1/3/2012
J.P. Morgan,11466.5,1/4/2012
J.P. Morgan,11465,1/5/2012
Philips,11464.1,1/8/2016
J.P. Morgan,11463.5,1/6/2012
J.P. Morgan,11462,1/7/2012
Volkswagen,11461.8,1/4/2016
HSBC,11460.8,1/9/2011
Oracle,11460.6,1/3/2002
J.P. Morgan,11460.5,1/8/2012
Budweiser,11459.4,1/10/2007
J.P. Morgan,11459,1/9/2012
Oracle,11459,1/1/2006
IKEA,11458.5,1/6/2008
HSBC,11458.5,1/2/2012
Budweiser,11458,1/3/2002
J.P. Morgan,11457.5,1/10/2012
J.P. Morgan,11456,1/1/2013
HSBC,11455.9,1/10/2009
Gucci,11455.5,1/6/2017
Volkswagen,11453.2,1/3/2016
Nike,11450,1/6/2006
Canon,11447.6,1/7/2014
Philips,11445.8,1/7/2016
Volkswagen,11444.6,1/2/2016
Kellogg's,11441.6,1/2/2011
Nissan,11440.4,1/9/2016
Budweiser,11438,1/1/2008
Ford,11437.6,1/9/2014
Volkswagen,11436,1/1/2016
Oracle,11435.9,1/4/2002
J.P. Morgan,11433,1/1/2007
Philips,11427.5,1/6/2016
HSBC,11419.4,1/10/2011
Hyundai,11418.4,1/2/2015
Morgan Stanley,11417.3,1/10/2003
Canon,11416.8,1/7/2013
Accenture,11416.5,1/6/2015
HSBC,11416.4,1/3/2015
Sony,11415.7,1/10/2009
Kellogg's,11415.4,1/5/2016
Sony,11412.7,1/8/2005
Oracle,11411.2,1/5/2002
Philips,11409.2,1/5/2016
Goldman Sachs,11407,1/7/2017
NESCAFÉ,11406,1/1/2014
Canon,11405.2,1/8/2014
Canon,11405,1/7/2012
Budweiser,11403.5,1/2/2002
Oracle,11401.8,1/10/2005
SAP,11401.2,1/5/2007
NESCAFÉ,11396.8,1/8/2011
Nissan,11393.6,1/8/2016
Philips,11390.9,1/4/2016
eBay,11390,1/3/2012
Oracle,11386.5,1/6/2002
HSBC,11383.4,1/9/2005
Citi,11381.4,1/9/2017
Canon,11380.6,1/10/2009
Volkswagen,11379.6,1/2/2013
HSBC,11378,1/1/2012
Philips,11372.6,1/3/2016
Kellogg's,11372,1/1/2011
Ford,11367.4,1/8/2014
J.P. Morgan,11367,1/2/2007
Canon,11362.8,1/9/2014
UPS,11362.5,1/6/2006
Oracle,11361.8,1/7/2002
Samsung,11358.1,1/4/2003
Audi,11357.7,1/8/2015
Sony,11356,1/1/2010
Sony,11355.5,1/8/2004
Philips,11354.3,1/2/2016
HSBC,11350.8,1/9/2009
IKEA,11349.4,1/5/2008
Budweiser,11349,1/1/2002
Nissan,11346.8,1/7/2016
Canon,11345.5,1/6/2013
Oracle,11344.6,1/9/2005
Zara,11343,1/5/2013
Kellogg's,11341.5,1/6/2016
Louis Vuitton,11339.5,1/6/2004
Nike,11339.4,1/5/2006
Kellogg's,11338.9,1/10/2010
Oracle,11337.1,1/8/2002
Morgan Stanley,11336.6,1/9/2003
Philips,11336,1/1/2016
NESCAFÉ,11330.5,1/10/2013
Morgan Stanley,11325.9,1/2/2004
Hermès,11321.8,1/3/2015
Canon,11320.4,1/10/2014
Sony,11318.6,1/7/2005
Goldman Sachs,11316.5,1/6/2017
Oracle,11312.4,1/9/2002
J.P. Morgan,11310.2,1/10/2006
Kellogg's,11305.8,1/9/2010
Apple,11305.7,1/2/2007
J.P. Morgan,11301,1/3/2007
Canon,11301,1/8/2012
Nissan,11300,1/6/2016
HSBC,11299.9,1/8/2008
Budweiser,11297.9,1/10/2001
Ford,11297.2,1/7/2014
HSBC,11296.6,1/4/2015
Pampers,11296,1/1/2012
NESCAFÉ,11294.2,1/9/2011
Accenture,11293.2,1/5/2015
Hyundai,11293,1/1/2015
Oracle,11287.7,1/10/2002
Oracle,11287.4,1/8/2005
Citi,11283.6,1/8/2017
Canon,11278,1/1/2015
Canon,11276.2,1/9/2009
Canon,11274.2,1/5/2013
Kellogg's,11272.7,1/8/2010
Kellogg's,11267.6,1/7/2016
Ford,11266.3,1/10/2005
HSBC,11264.1,1/8/2005
SAP,11263.4,1/4/2007
Oracle,11263,1/1/2003
Canon,11258.3,1/2/2015
Morgan Stanley,11255.9,1/8/2003
NESCAFÉ,11255,1/9/2013
Nissan,11253.2,1/5/2016
Budweiser,11246.8,1/9/2001
Citi,11246,1/10/2008
HSBC,11245.7,1/8/2009
IKEA,11240.3,1/4/2008
Kellogg's,11239.6,1/7/2010
Pepsi,11238.7,1/10/2002
Canon,11238.6,1/3/2015
J.P. Morgan,11235,1/4/2007
UPS,11232.4,1/5/2006
Oracle,11230.2,1/2/2003
Oracle,11230.2,1/7/2005
Nike,11228.8,1/4/2006
Ford,11227,1/6/2014
Goldman Sachs,11226,1/5/2017
Sony,11224.5,1/6/2005
Canon,11218.9,1/4/2015
Zara,11212.5,1/4/2013
Amazon,11211.5,1/6/2010
